Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
61912,20,1276,10,10,644,hostnames,REJ,tcp,130,4,255,0.01,0.06,0,1
61914,20,1276,10,10,644,http,SF,tcp,3,3,255,0.84,0.02,1075,0
61913,20,1276,10,10,644,private,S0,tcp,114,25,255,0.1,0.05,0,1
61915,20,1276,10,10,644,http,S0,tcp,249,2,255,0.01,0.06,0,1
61916,20,1276,10,10,644,bgp,REJ,tcp,195,15,255,0.06,0.07,0,1
61917,20,1276,10,10,644,domain,S0,tcp,214,17,255,0.07,0.07,0,1
61918,20,1276,10,10,644,private,SF,udp,10,1,255,0.94,0.01,105,0
61919,20,1276,10,10,644,http,SF,tcp,5,5,173,1,0,267,0
61921,18,1152,10,8,644,ecr_i,SF,icmp,352,352,255,1,0,0,1
61920,18,1152,10,8,644,private,SF,udp,2,2,255,0.92,0.01,145,0
61923,18,1152,10,8,644,ftp,SF,tcp,1,1,255,0.24,0.02,1072,0
61922,18,1152,10,8,644,domain_u,SF,udp,165,165,255,1,0.01,71,0
61925,18,1152,10,8,644,http,SF,tcp,3,3,157,1,0,982,0
61924,18,1152,10,8,644,http,SF,tcp,5,32,26,1,0,15121,0
61927,18,1152,10,8,644,private,S0,tcp,115,10,255,0.02,0.07,0,1
61926,18,1152,10,8,644,http,SF,tcp,2,2,255,1,0,15087,0
61930,20,1276,10,10,644,http,SF,tcp,4,17,72,1,0,383,0
61928,20,1276,10,10,644,gopher,REJ,tcp,255,4,255,0.02,0.07,0,1
61929,20,1276,10,10,644,other,REJ,tcp,510,1,255,0,1,0,1
61931,20,1276,10,10,644,gopher,S0,tcp,238,3,255,0.01,0.08,0,1
61932,20,1276,10,10,644,hostnames,S0,tcp,106,1,255,0,0.07,0,1
61933,20,1276,10,10,644,echo,RSTO,tcp,242,6,255,0.02,0.07,0,1
61934,20,1276,10,10,644,private,REJ,tcp,408,1,255,0,1,0,1
61935,20,1276,10,10,644,ftp,RSTO,tcp,244,4,255,0.02,0.08,0,1
61937,18,1152,10,8,644,finger,S0,tcp,188,1,255,0,0.07,0,1
61938,18,1152,10,8,644,auth,REJ,tcp,218,1,255,0,0.07,0,1
61939,18,1152,10,8,644,http,SF,tcp,4,4,38,1,0,8314,1
61936,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.5,0,1
61940,18,1152,10,8,644,courier,S0,tcp,112,4,255,0.02,0.05,0,1
61941,18,1152,10,8,644,private,S0,tcp,94,4,255,0.07,0.07,0,1
61942,18,1152,10,8,644,http,SF,tcp,7,9,255,1,0,357,0
61943,18,1152,10,8,644,private,S0,tcp,134,4,255,0.04,0.07,0,1
61946,20,1276,10,10,644,daytime,RSTO,tcp,261,7,255,0.03,0.08,0,1
61944,20,1276,10,10,644,http,SF,tcp,12,13,255,1,0,771,0
61945,20,1276,10,10,644,smtp,SF,tcp,1,1,23,0.91,0.13,331,0
61947,20,1276,10,10,644,http,SF,tcp,17,17,255,1,0,1247,0
61948,20,1276,10,10,644,smtp,SF,tcp,1,1,11,0.64,0.27,326,0
61949,20,1276,10,10,644,http,SF,tcp,1,1,44,1,0,758,0
61950,20,1276,10,10,644,http,SF,tcp,5,5,99,1,0,5726,0
61951,20,1276,10,10,644,private,S0,tcp,94,2,255,0.01,0.06,0,1
61952,18,1152,10,8,644,http,SF,tcp,1,1,125,1,0,18736,0
61954,18,1152,10,8,644,http,SF,tcp,15,23,134,1,0,1651,0
61953,18,1152,10,8,644,discard,S0,tcp,243,2,255,0.01,0.06,0,1
61955,18,1152,10,8,644,private,S0,tcp,287,21,147,0.14,0.07,0,1
61956,18,1152,10,8,644,private,S0,tcp,256,13,255,0.04,0.08,0,1
61957,18,1152,10,8,644,eco_i,SF,icmp,1,22,3,1,0,0,1
61958,18,1152,10,8,644,telnet,S0,tcp,57,14,219,0.26,0.02,0,1
61959,18,1152,10,8,644,ecr_i,SF,icmp,142,142,255,0.56,0.01,0,1
61960,20,1276,10,10,644,private,SF,udp,7,1,255,0.86,0.01,145,0
61961,20,1276,10,10,644,ftp_data,SF,tcp,2,2,255,0.45,0.04,0,0
61962,20,1276,10,10,644,private,S0,tcp,119,13,255,0.07,0.06,0,1
61963,20,1276,10,10,644,http,SF,tcp,2,44,137,1,0,8611,0
61964,20,1276,10,10,644,other,RSTR,tcp,2,2,255,0.01,0.68,0,1
61965,20,1276,10,10,644,ftp_data,S0,tcp,211,2,255,0.01,0.08,0,1
61966,20,1276,10,10,644,smtp,SF,tcp,1,1,188,0.66,0.04,330,0
61967,20,1276,10,10,644,http,SF,tcp,3,16,4,1,0,2367,0
61970,18,1152,10,8,644,netbios_ssn,S0,tcp,274,16,255,0.06,0.05,0,1
61968,18,1152,10,8,644,private,SF,udp,150,140,255,0.8,0.03,0,1
61969,18,1152,10,8,644,http,SF,tcp,11,11,255,1,0,13020,0
61971,18,1152,10,8,644,http,REJ,tcp,1,1,1,1,0,0,0
61972,18,1152,10,8,644,eco_i,SF,icmp,1,25,1,1,0,0,1
61973,18,1152,10,8,644,http,SF,tcp,13,48,255,1,0,475,0
61974,18,1152,10,8,644,http,SF,tcp,1,43,52,1,0,4297,0
61975,18,1152,10,8,644,private,RSTR,tcp,304,2,255,0.01,0.5,0,1
1740,354,90872,204,150,65672,http,SF,tcp,2,2,2,1,0,3295,0
61978,20,1276,10,10,644,discard,S0,tcp,186,5,255,0.02,0.07,0,1
61976,20,1276,10,10,644,http,SF,tcp,8,8,255,1,0,1610,0
61977,20,1276,10,10,644,netbios_dgm,S0,tcp,193,15,255,0.06,0.07,0,1
61979,20,1276,10,10,644,private,S0,tcp,141,11,255,0.04,0.06,0,1
61980,20,1276,10,10,644,smtp,SF,tcp,1,1,194,0.57,0.02,372,0
61981,20,1276,10,10,644,eco_i,SF,icmp,1,34,2,1,0,0,1
61982,20,1276,10,10,644,other,SF,udp,2,2,255,0.01,0.6,105,0
61983,20,1276,10,10,644,private,S0,tcp,274,13,232,0.06,0.06,0,1
61986,18,1152,10,8,644,other,RSTR,tcp,2,2,255,0.01,0.68,0,1
61987,18,1152,10,8,644,ecr_i,SF,icmp,47,47,240,0.61,0.03,0,1
61984,18,1152,10,8,644,http,S0,tcp,9,10,9,1,0,0,1
61985,18,1152,10,8,644,ftp,S0,tcp,227,8,255,0.03,0.09,0,1
61988,18,1152,10,8,644,http,SF,tcp,1,5,11,1,0,2514,0
61990,18,1152,10,8,644,ftp_data,SF,tcp,8,8,215,0.24,0.03,0,0
61989,18,1152,10,8,644,netbios_dgm,S0,tcp,160,7,255,0.03,0.08,0,1
61991,18,1152,10,8,644,ftp,RSTO,tcp,272,14,255,0.05,0.06,0,1
61992,20,1276,10,10,644,http,SF,tcp,13,68,255,1,0,292,0
61993,20,1276,10,10,644,private,S0,tcp,243,17,255,0.06,0.07,0,1
61994,20,1276,10,10,644,http,SF,tcp,16,16,255,1,0,1415,0
61996,20,1276,10,10,644,uucp_path,S0,tcp,192,2,255,0.01,0.09,0,1
61995,20,1276,10,10,644,http,SF,tcp,14,16,14,1,0,5773,0
61997,20,1276,10,10,644,http,SF,tcp,3,4,27,1,0,3895,0
61998,20,1276,10,10,644,ctf,S0,tcp,282,25,255,0.1,0.05,0,1
61999,20,1276,10,10,644,private,S0,tcp,109,8,255,0.06,0.07,0,1
56547,2,162,2,0,162,private,S0,tcp,146,5,255,0.01,0.07,0,1
62001,18,1152,10,8,644,ftp_data,S0,tcp,237,9,255,0.04,0.06,0,1
62000,20,1276,10,10,644,ftp,SF,tcp,1,1,253,0.19,0.02,2586,0
62003,20,1276,10,10,644,courier,S0,tcp,145,17,255,0.07,0.07,0,1
62002,20,1276,10,10,644,http,S0,tcp,16,4,255,0.25,0.02,0,1
62005,20,1276,10,10,644,courier,S0,tcp,113,1,255,0.01,0.07,0,1
62004,20,1276,10,10,644,http,SF,tcp,4,4,7,1,0,7877,0
62006,20,1276,10,10,644,http,SF,tcp,11,11,52,1,0,3451,0
62007,20,1276,10,10,644,http,SF,tcp,9,19,9,1,0,644,0
62008,18,1152,10,8,644,ftp_data,SF,tcp,1,1,5,1,0,0,1
62009,18,1152,10,8,644,eco_i,SF,icmp,1,3,1,1,0,0,1
62010,18,1152,10,8,644,http,SF,tcp,4,4,255,0.99,0.01,2239,0
62011,18,1152,10,8,644,http,REJ,tcp,9,9,162,1,0,0,0
62012,18,1152,10,8,644,ctf,S0,tcp,123,15,255,0.06,0.05,0,1
62013,18,1152,10,8,644,http,SF,tcp,2,3,200,1,0,525,0
62014,18,1152,10,8,644,http,SF,tcp,2,3,255,0.92,0.01,2698,0
62015,18,1152,10,8,644,finger,S0,tcp,234,5,255,0.02,0.08,0,1
0,2,620,2,0,620,iso_tsap,S0,tcp,245,1,255,0,0.07,0,1
62018,20,1276,10,10,644,ftp_data,SF,tcp,2,13,238,0.29,0.03,0,0
62016,20,1276,10,10,644,http,SF,tcp,34,35,170,1,0,8422,0
62019,20,1276,10,10,644,private,S0,tcp,218,5,255,0.02,0.05,0,1
62020,20,1276,10,10,644,ftp,SF,tcp,1,1,240,0.22,0.02,2586,0
62021,20,1276,10,10,644,telnet,SF,tcp,1,1,54,0.02,0.09,1309,0
62023,20,1276,10,10,644,ldap,REJ,tcp,117,2,255,0.01,0.08,0,1
62022,20,1276,10,10,644,http,SF,tcp,17,17,17,1,0,4185,0
62017,20,1276,10,10,644,auth,S0,tcp,275,9,255,0.04,0.08,0,1
62026,18,1152,10,8,644,http,S0,tcp,52,16,255,0.18,0.05,0,1
62027,18,1152,10,8,644,eco_i,SF,icmp,1,17,1,1,0,0,1
62024,18,1152,10,8,644,http,SF,tcp,13,13,43,1,0,23401,0
62025,18,1152,10,8,644,imap4,S0,tcp,149,12,255,0.05,0.07,0,1
62028,18,1152,10,8,644,http,SF,tcp,3,3,146,1,0,4326,0
62029,18,1152,10,8,644,auth,REJ,tcp,1,1,255,0.01,0.06,0,0
62030,18,1152,10,8,644,private,SF,udp,2,2,255,0.97,0.01,146,0
62031,18,1152,10,8,644,http,REJ,tcp,1,2,4,1,0,0,0
62033,20,1276,10,10,644,link,REJ,tcp,104,17,255,0.02,0.09,0,1
62032,20,1276,10,10,644,http,SF,tcp,4,4,50,1,0,8314,1
62034,20,1276,10,10,644,time,S0,tcp,107,7,255,0.04,0.07,0,1
62035,20,1276,10,10,644,telnet,S0,tcp,50,9,255,0.19,0.03,0,1
62036,20,1276,10,10,644,hostnames,S0,tcp,287,14,255,0.04,0.08,0,1
62037,20,1276,10,10,644,ftp_data,SF,tcp,1,1,217,0.13,0.01,0,0
62038,20,1276,10,10,644,smtp,SF,tcp,1,1,90,0.22,0.79,236,0
62039,20,1276,10,10,644,ssh,S0,tcp,221,22,255,0.09,0.06,0,1
62041,18,1152,10,8,644,http,SF,tcp,12,12,34,1,0,8277,0
62040,18,1152,10,8,644,private,S0,tcp,107,11,255,0.04,0.07,0,1
62042,18,1152,10,8,644,smtp,SF,tcp,1,1,3,1,0,369,0
62043,18,1152,10,8,644,eco_i,SF,icmp,1,17,2,1,0,0,1
62044,18,1152,10,8,644,private,SF,udp,56,56,255,0.22,0.01,0,1
62045,18,1152,10,8,644,domain_u,SF,udp,109,109,255,1,0.01,70,0
62046,18,1152,10,8,644,private,S0,tcp,173,5,255,0.02,0.06,0,1
62047,18,1152,10,8,644,private,SF,udp,68,13,255,0.15,0.23,0,1
62050,20,1276,10,10,644,http,SF,tcp,8,40,8,1,0,5056,0
62048,20,1276,10,10,644,private,S0,tcp,102,12,255,0.03,0.06,0,1
62049,20,1276,10,10,644,private,S0,tcp,80,13,255,0.02,0.06,0,1
62051,20,1276,10,10,644,private,S0,tcp,102,7,255,0.06,0.06,0,1
62052,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.13,0.23,0,1
62053,20,1276,10,10,644,http,SF,tcp,25,25,255,1,0,2764,0
62054,20,1276,10,10,644,domain_u,SF,udp,91,171,255,1,0,130,0
62055,20,1276,10,10,644,nntp,S0,tcp,119,7,255,0.05,0.08,0,1
62057,18,1152,10,8,644,http,SF,tcp,1,2,47,1,0,38988,0
62058,18,1152,10,8,644,private,REJ,tcp,146,16,255,0.14,0.05,0,1
62056,18,1152,10,8,644,domain_u,SF,udp,6,9,255,0.97,0.01,42,0
62059,18,1152,10,8,644,sunrpc,S0,tcp,140,15,255,0.06,0.05,0,1
62061,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,795,0
62060,18,1152,10,8,644,private,RSTR,tcp,1,1,171,0.01,0.43,0,1
62062,18,1152,10,8,644,ftp_data,SF,tcp,2,2,255,0.16,0.06,0,0
62063,18,1152,10,8,644,smtp,SF,tcp,1,1,38,0.84,0.11,371,0
62066,20,1276,10,10,644,http,SF,tcp,6,16,255,1,0,1919,0
62064,20,1276,10,10,644,private,S0,tcp,83,7,255,0.07,0.06,0,1
62065,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,2647,0
62067,20,1276,10,10,644,private,REJ,tcp,140,14,255,0.11,0.05,0,1
62070,20,1276,10,10,644,vmnet,S0,tcp,254,19,255,0.04,0.07,0,1
62069,20,1276,10,10,644,private,RSTR,tcp,145,2,255,0.01,0.31,0,1
62068,20,1276,10,10,644,http,SF,tcp,13,13,67,1,0,404,0
62071,20,1276,10,10,644,private,S0,tcp,136,16,255,0.14,0.05,0,1
62074,18,1152,10,8,644,link,S0,tcp,300,25,255,0.1,0.05,0,1
62073,18,1152,10,8,644,domain_u,SF,udp,148,214,255,0.89,0.02,129,0
62072,18,1152,10,8,644,http,SF,tcp,5,5,27,1,0,10117,0
62075,18,1152,10,8,644,ftp,RSTO,tcp,234,3,255,0.01,0.07,0,1
62076,18,1152,10,8,644,pop_2,SF,tcp,511,1,255,0,1,147,1
62077,18,1152,10,8,644,private,REJ,tcp,144,1,255,0,0.57,0,1
62078,18,1152,10,8,644,http,SF,tcp,17,17,255,1,0,1719,0
62079,18,1152,10,8,644,nntp,S0,tcp,189,1,255,0,0.08,0,1
62082,20,1276,10,10,644,http,SF,tcp,5,5,255,1,0,9443,0
62083,20,1276,10,10,644,imap4,S0,tcp,273,16,255,0.05,0.06,0,1
62081,20,1276,10,10,644,domain_u,SF,udp,153,155,255,0.88,0.01,71,0
62080,20,1276,10,10,644,smtp,SF,tcp,1,2,16,0.81,0.25,325,0
62084,20,1276,10,10,644,name,REJ,tcp,201,1,255,0.07,0.07,0,1
62085,20,1276,10,10,644,domain_u,SF,udp,127,129,255,0.89,0.01,75,0
62086,20,1276,10,10,644,ftp_data,S0,tcp,70,12,255,0.26,0.02,0,1
62087,20,1276,10,10,644,ldap,S0,tcp,133,20,255,0.08,0.06,0,1
62089,18,1152,10,8,644,domain_u,SF,udp,119,119,255,0.99,0.01,46,0
62088,20,1276,10,10,644,http,SF,tcp,1,1,19,1,0,13692,0
62090,20,1276,10,10,644,private,REJ,tcp,109,7,255,0.03,0.08,0,1
62091,20,1276,10,10,644,private,S0,tcp,106,20,255,0.07,0.07,0,1
62092,20,1276,10,10,644,http,SF,tcp,4,5,255,1,0,659,0
62093,20,1276,10,10,644,http,SF,tcp,2,4,177,1,0,2445,0
62094,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.18,0.04,0,1
62095,20,1276,10,10,644,ftp_data,SF,tcp,3,3,169,0.18,0.04,0,0
62098,18,1152,10,8,644,domain_u,SF,udp,160,240,255,1,0.01,44,0
62096,18,1152,10,8,644,http,SF,tcp,1,2,21,1,0,9567,0
62097,18,1152,10,8,644,http,SF,tcp,2,2,2,1,0,2202,0
62099,18,1152,10,8,644,http,SF,tcp,16,33,255,1,0,269,0
62100,18,1152,10,8,644,private,S0,tcp,139,4,255,0.03,0.08,0,1
62101,18,1152,10,8,644,http,SF,tcp,7,8,47,1,0,1469,0
62102,18,1152,10,8,644,Z39_50,S0,tcp,200,14,255,0.05,0.07,0,1
62103,18,1152,10,8,644,systat,S0,tcp,270,9,255,0.08,0.07,0,1
62104,20,1276,10,10,644,private,REJ,tcp,53,7,255,0.03,0.06,0,1
62105,20,1276,10,10,644,private,S0,tcp,188,10,34,0.29,0.18,0,1
62106,20,1276,10,10,644,ftp_data,SF,tcp,4,4,66,0.15,0.05,0,0
62107,20,1276,10,10,644,courier,S0,tcp,121,4,255,0.02,0.08,0,1
62108,20,1276,10,10,644,private,SF,udp,7,1,255,0.92,0.01,147,0
62109,20,1276,10,10,644,private,S0,tcp,211,18,255,0.06,0.06,0,1
62110,20,1276,10,10,644,private,S0,tcp,119,19,67,0.27,0.09,0,1
62111,20,1276,10,10,644,http,SF,tcp,14,15,90,1,0,8970,0
137,10,940,10,0,940,http,SF,tcp,1,33,255,0.95,0.01,2507,0
62114,18,1152,10,8,644,http,SF,tcp,3,5,113,1,0,210,0
62113,18,1152,10,8,644,http,SF,tcp,15,15,255,1,0,305,0
62115,18,1152,10,8,644,http,SF,tcp,7,9,255,1,0,1865,0
62112,18,1152,10,8,644,http,SF,tcp,11,11,255,1,0,324,0
62116,18,1152,10,8,644,http,SF,tcp,3,3,245,1,0,1511,0
62117,18,1152,10,8,644,http,SF,tcp,19,19,255,1,0,579,0
62118,18,1152,10,8,644,csnet_ns,S0,tcp,116,7,255,0.01,0.08,0,1
62119,18,1152,10,8,644,time,S0,tcp,150,21,255,0.05,0.06,0,1
62120,20,1276,10,10,644,ftp_data,SF,tcp,1,5,255,0.15,0.03,0,0
62122,20,1276,10,10,644,ftp_data,SF,tcp,2,2,57,0.51,0.05,0,0
62121,20,1276,10,10,644,iso_tsap,S0,tcp,249,3,255,0.01,0.07,0,1
62123,20,1276,10,10,644,name,S0,tcp,243,2,255,0.01,0.07,0,1
62124,20,1276,10,10,644,smtp,SF,tcp,1,2,255,0.56,0.02,332,0
62125,20,1276,10,10,644,telnet,SF,tcp,1,1,255,0.15,0.06,122343,0
62126,20,1276,10,10,644,uucp_path,S0,tcp,278,18,255,0.07,0.05,0,1
62127,20,1276,10,10,644,private,S0,tcp,79,19,255,0,0.08,0,1
62128,18,1152,10,8,644,netbios_ssn,SF,tcp,511,1,255,0,1,0,1
62129,18,1152,10,8,644,http,SF,tcp,4,5,21,1,0,1592,0
62130,18,1152,10,8,644,telnet,S0,tcp,6,1,255,0.19,0.05,0,1
62131,18,1152,10,8,644,other,SF,udp,4,2,255,0.01,0.54,105,0
62132,18,1152,10,8,644,http,REJ,tcp,1,1,3,1,0,0,0
62133,18,1152,10,8,644,private,S0,tcp,240,19,255,0.11,0.05,0,1
62134,18,1152,10,8,644,sql_net,RSTR,tcp,2,2,255,0.01,0.5,0,1
62135,18,1152,10,8,644,private,S0,tcp,105,15,255,0.02,0.07,0,1
62139,20,1276,10,10,644,telnet,S0,tcp,238,17,255,0.07,0.07,0,1
62137,20,1276,10,10,644,smtp,SF,tcp,1,2,27,1,0,335,0
62136,20,1276,10,10,644,X11,SF,tcp,2,1,255,0.13,0.03,15580,0
62138,20,1276,10,10,644,urp_i,SF,icmp,2,1,255,0.09,0.01,0,0
62140,20,1276,10,10,644,http,SF,tcp,2,6,52,1,0,31639,0
62141,20,1276,10,10,644,private,REJ,tcp,198,17,255,0.07,0.07,0,1
62142,20,1276,10,10,644,smtp,SF,tcp,1,1,155,0.64,0.02,329,0
62143,20,1276,10,10,644,time,S0,tcp,22,2,255,0.01,0.09,0,1
62145,20,1276,10,10,644,time,S0,tcp,226,13,255,0.05,0.08,0,1
62144,20,1276,10,10,644,nnsp,S0,tcp,133,4,255,0.02,0.07,0,1
62147,20,1276,10,10,644,ftp_data,SF,tcp,4,4,44,0.91,0.05,0,0
62146,20,1276,10,10,644,private,S0,tcp,157,4,255,0.02,0.05,0,1
62148,20,1276,10,10,644,http,SF,tcp,16,44,86,1,0,289,0
62149,20,1276,10,10,644,http,REJ,tcp,1,1,17,1,0,0,0
62150,20,1276,10,10,644,http,SF,tcp,35,35,255,1,0,2435,0
62151,20,1276,10,10,644,finger,S0,tcp,16,5,255,0.25,0.02,0,1
0,1,60,1,0,60,other,SF,udp,1,1,255,0,0.66,105,0
62155,18,1152,10,8,644,http,SF,tcp,11,14,255,1,0,498,0
62154,18,1152,10,8,644,gopher,S0,tcp,83,2,255,0.01,0.12,0,1
62153,18,1152,10,8,644,ftp,SF,tcp,1,1,79,0.37,0.04,772,0
62152,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.38,0.03,332,0
62156,18,1152,10,8,644,private,S0,tcp,122,14,255,0.06,0.07,0,1
62157,18,1152,10,8,644,eco_i,SF,icmp,1,1,18,1,0,0,0
62158,18,1152,10,8,644,private,S0,tcp,159,25,255,0.1,0.06,0,1
62159,18,1152,10,8,644,private,S0,tcp,97,17,204,0.08,0.07,0,1
62163,20,1276,10,10,644,ftp_data,SF,tcp,10,10,255,0.15,0.05,0,0
62160,20,1276,10,10,644,smtp,SF,tcp,1,1,96,0.67,0.04,330,0
62162,20,1276,10,10,644,ftp,SF,tcp,1,1,58,0.36,0.09,2720,0
62161,20,1276,10,10,644,http,RSTR,tcp,2,2,255,1,0,7300,1
62164,20,1276,10,10,644,vmnet,S0,tcp,110,18,255,0.07,0.07,0,1
62165,20,1276,10,10,644,ftp,SF,tcp,1,1,239,0.12,0.03,3380,0
62166,20,1276,10,10,644,ftp_data,SF,tcp,2,2,206,0.3,0.01,0,0
62167,20,1276,10,10,644,http,S1,tcp,20,29,20,1,0,8760,0
62171,18,1152,10,8,644,eco_i,SF,icmp,1,10,3,1,0,0,1
62169,18,1152,10,8,644,mtp,REJ,tcp,249,7,255,0.03,0.08,0,1
62168,18,1152,10,8,644,domain_u,SF,udp,150,150,255,1,0,44,0
62170,18,1152,10,8,644,http,SF,tcp,6,6,19,1,0,1472,0
62172,18,1152,10,8,644,http,SF,tcp,23,31,23,1,0,450,0
62173,18,1152,10,8,644,ftp_data,SF,tcp,1,1,14,1,0,5149533,1
62174,18,1152,10,8,644,ssh,S0,tcp,220,18,255,0.07,0.07,0,1
62175,18,1152,10,8,644,eco_i,SF,icmp,1,47,1,1,0,0,1
143,2,180,2,0,180,ftp_data,SF,tcp,12,12,255,0.43,0.03,0,0
68,1,342,1,0,342,time,S0,tcp,240,17,255,0.02,0.08,0,1
62176,20,1276,10,10,644,eco_i,SF,icmp,1,12,2,1,0,0,1
62177,20,1276,10,10,644,http,SF,tcp,13,28,39,1,0,1611,0
62178,20,1276,10,10,644,private,S0,tcp,252,7,255,0.05,0.08,0,1
62179,20,1276,10,10,644,http,SF,tcp,1,1,49,1,0,6014,0
62180,20,1276,10,10,644,domain_u,SF,udp,1,3,3,1,0,42,0
62181,20,1276,10,10,644,private,S0,tcp,136,12,255,0.03,0.06,0,1
62182,20,1276,10,10,644,http,SF,tcp,14,14,41,1,0,2135,0
62183,20,1276,10,10,644,daytime,S0,tcp,265,11,255,0.04,0.07,0,1
62184,18,1152,10,8,644,http,SF,tcp,9,32,81,1,0,3503,0
62185,20,1276,10,10,644,telnet,RSTO,tcp,1,1,238,0.09,0.02,0,0
62186,20,1276,10,10,644,http,SF,tcp,9,9,70,1,0,18004,0
62187,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,1109,0
62188,20,1276,10,10,644,name,S0,tcp,256,8,255,0.01,0.07,0,1
62189,20,1276,10,10,644,private,S0,tcp,266,2,255,0.07,0.08,0,1
62190,20,1276,10,10,644,login,RSTO,tcp,138,17,255,0.07,0.07,0,1
62191,20,1276,10,10,644,ftp,SF,tcp,1,1,12,0.67,0.25,4152,0
62192,18,1152,10,8,644,private,S0,tcp,106,6,104,0.06,0.09,0,1
62193,18,1152,10,8,644,http,SF,tcp,5,5,27,1,0,686,0
62194,18,1152,10,8,644,http,SF,tcp,4,21,255,1,0,18942,0
62195,18,1152,10,8,644,domain_u,SF,udp,36,36,111,0.64,0.02,74,0
62196,18,1152,10,8,644,netbios_dgm,S0,tcp,37,2,255,0.01,0.07,0,1
62197,18,1152,10,8,644,http,SF,tcp,4,4,255,1,0,9621,0
62198,18,1152,10,8,644,http,SF,tcp,11,19,60,1,0,1256,0
62199,18,1152,10,8,644,http,S2,tcp,1,1,255,0.97,0.01,1381,0
62203,20,1276,10,10,644,other,SF,udp,1,1,104,0.03,0.6,105,0
62202,20,1276,10,10,644,ftp_data,SF,tcp,2,1,88,0.1,0.07,0,0
62200,20,1276,10,10,644,http,SF,tcp,1,2,2,1,0,396,0
62201,20,1276,10,10,644,http,SF,tcp,2,10,255,1,0,3518,0
62204,20,1276,10,10,644,remote_job,REJ,tcp,146,17,255,0.06,0.07,0,1
62206,20,1276,10,10,644,http,SF,tcp,4,11,39,1,0,241,0
62205,20,1276,10,10,644,domain_u,SF,udp,228,233,255,1,0.01,92,0
62207,20,1276,10,10,644,http,SF,tcp,2,2,40,1,0,352,0
62210,18,1152,10,8,644,private,REJ,tcp,1,1,32,0.03,1,0,1
62208,18,1152,10,8,644,http_443,S0,tcp,231,12,255,0.05,0.06,0,1
62211,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.56,105,0
62209,18,1152,10,8,644,http,SF,tcp,16,16,187,1,0,294,0
62213,18,1152,10,8,644,private,REJ,tcp,233,15,255,0.06,0.09,0,1
62214,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.74,0.02,325,0
62212,18,1152,10,8,644,http,SF,tcp,6,6,255,1,0,1425,0
62215,18,1152,10,8,644,private,S0,tcp,202,16,255,0.06,0.07,0,1
62217,20,1276,10,10,644,discard,RSTO,tcp,236,1,255,0,0.08,0,1
62216,20,1276,10,10,644,telnet,S1,tcp,2,1,255,0,0.85,0,0
62218,20,1276,10,10,644,http,SF,tcp,3,3,2,1,0,987,0
62219,20,1276,10,10,644,finger,S0,tcp,37,9,119,0.24,0.03,0,1
62220,20,1276,10,10,644,domain_u,SF,udp,300,300,255,1,0.01,100,0
62221,20,1276,10,10,644,eco_i,SF,icmp,1,34,2,1,0,0,1
62223,20,1276,10,10,644,ldap,S0,tcp,246,18,255,0.07,0.06,0,1
62222,20,1276,10,10,644,http,SF,tcp,21,22,255,1,0,360,0
135,1,78,1,0,78,private,S0,tcp,93,20,255,0.01,0.07,0,1
62227,18,1152,10,8,644,private,REJ,tcp,259,2,255,0.01,0.08,0,1
62226,18,1152,10,8,644,private,REJ,tcp,198,7,255,0.03,0.08,0,1
62224,20,1276,10,10,644,private,S0,tcp,224,6,255,0.02,0.05,0,1
62225,20,1276,10,10,644,domain_u,SF,udp,137,137,255,0.79,0.01,73,0
62230,20,1276,10,10,644,http,SF,tcp,21,22,255,1,0,3110,0
62229,20,1276,10,10,644,http,SF,tcp,13,14,112,1,0,858,0
62228,20,1276,10,10,644,http,SF,tcp,8,8,8,1,0,8865,0
62231,20,1276,10,10,644,telnet,S0,tcp,240,1,255,0,0.06,0,1
62234,18,1152,10,8,644,http,SF,tcp,8,9,83,1,0,11250,0
62232,18,1152,10,8,644,http,SF,tcp,4,5,255,1,0,255,0
62236,18,1152,10,8,644,eco_i,SF,icmp,1,1,1,1,0,0,1
62235,18,1152,10,8,644,private,REJ,tcp,126,1,255,0,0.51,0,1
62237,18,1152,10,8,644,http,SF,tcp,1,3,255,1,0,34193,0
62238,18,1152,10,8,644,http,S0,tcp,3,3,206,1,0,0,0
62233,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.61,0.02,0,1
62239,18,1152,10,8,644,other,SF,udp,1,1,1,1,0,0,0
62242,20,1276,10,10,644,IRC,RSTR,tcp,8,1,143,0.15,0.02,2794,0
62243,20,1276,10,10,644,http,SF,tcp,6,15,255,1,0,18275,0
62241,20,1276,10,10,644,iso_tsap,REJ,tcp,266,20,255,0.08,0.07,0,1
